Actor,Achiever,Group,Course,Time,Action
1570,Low,157.0,B,2025-01-01 09:35:27.381433725,discuss
1572,Low,158.0,B,2025-01-01 09:52:42.504333973,consensus
1572,Low,158.0,B,2025-01-01 10:14:57.504333973,plan
1572,Low,158.0,B,2025-01-01 10:44:25.504333973,cohesion
1573,Low,158.0,B,2025-01-01 10:08:52.504333973,adapt
1573,Low,158.0,B,2025-01-01 10:34:29.504333973,consensus
1573,Low,158.0,B,2025-01-01 11:07:49.504333973,cohesion
1575,Low,158.0,B,2025-01-01 09:54:05.504333973,plan
1575,Low,158.0,B,2025-01-01 10:11:10.504333973,monitor
1575,Low,158.0,B,2025-01-01 10:44:17.504333973,adapt
1575,Low,158.0,B,2025-01-01 11:06:03.504333973,emotion
1575,Low,158.0,B,2025-01-01 11:35:10.504333973,cohesion
1576,Low,158.0,B,2025-01-01 09:57:06.504333973,monitor
1576,Low,158.0,B,2025-01-01 10:10:27.504333973,consensus
1577,Low,158.0,B,2025-01-01 10:07:30.504333973,plan
1577,Low,158.0,B,2025-01-01 10:35:42.504333973,consensus
1577,Low,158.0,B,2025-01-01 10:54:58.504333973,coregulate
1577,Low,158.0,B,2025-01-01 11:11:57.504333973,discuss
1578,Low,158.0,B,2025-01-01 09:58:18.504333973,plan
1578,Low,158.0,B,2025-01-01 10:15:09.504333973,plan
1578,Low,158.0,B,2025-01-01 10:24:59.504333973,plan
1578,Low,158.0,B,2025-01-01 10:56:15.504333973,discuss
1578,Low,158.0,B,2025-01-01 11:20:00.504333973,plan
1580,Low,158.0,B,2025-01-01 09:55:37.504333973,discuss
1581,Low,159.0,B,2025-01-01 08:28:53.717449427,plan
1581,Low,159.0,B,2025-01-01 08:53:02.717449427,plan
1581,Low,159.0,B,2025-01-01 09:12:03.717449427,cohesion
1581,Low,159.0,B,2025-01-01 09:39:47.717449427,cohesion
1581,Low,159.0,B,2025-01-01 09:52:34.717449427,discuss
1582,Low,159.0,B,2025-01-01 08:46:04.717449427,coregulate
1583,Low,159.0,B,2025-01-01 08:21:03.717449427,adapt
1583,Low,159.0,B,2025-01-01 08:41:27.717449427,plan
1584,Low,159.0,B,2025-01-01 08:33:31.717449427,consensus
1584,Low,159.0,B,2025-01-01 08:49:37.717449427,discuss
1584,Low,159.0,B,2025-01-01 09:11:28.717449427,consensus
1584,Low,159.0,B,2025-01-01 09:34:23.717449427,monitor
1585,Low,159.0,B,2025-01-01 08:27:12.717449427,monitor
1586,Low,159.0,B,2025-01-01 08:35:30.717449427,discuss
1586,Low,159.0,B,2025-01-01 08:57:58.717449427,emotion
1586,Low,159.0,B,2025-01-01 09:24:46.717449427,coregulate
1587,Low,159.0,B,2025-01-01 08:34:33.717449427,consensus
1587,Low,159.0,B,2025-01-01 08:55:00.717449427,cohesion
1588,Low,159.0,B,2025-01-01 08:28:42.717449427,plan
1588,Low,159.0,B,2025-01-01 08:45:17.717449427,monitor
1588,Low,159.0,B,2025-01-01 09:08:27.717449427,plan
1588,Low,159.0,B,2025-01-01 09:26:37.717449427,coregulate
1588,Low,159.0,B,2025-01-01 09:43:30.717449427,consensus
1589,Low,159.0,B,2025-01-01 08:35:06.717449427,plan
1589,Low,159.0,B,2025-01-01 09:01:23.717449427,adapt
1590,Low,159.0,B,2025-01-01 08:33:48.717449427,coregulate
1590,Low,159.0,B,2025-01-01 08:59:01.717449427,plan
1590,Low,159.0,B,2025-01-01 09:17:46.717449427,plan
1590,Low,159.0,B,2025-01-01 09:47:42.717449427,consensus
1590,Low,159.0,B,2025-01-01 10:09:42.717449427,consensus
1591,Low,160.0,B,2025-01-01 10:58:34.121214151,discuss
1591,Low,160.0,B,2025-01-01 11:25:01.121214151,emotion
1591,Low,160.0,B,2025-01-01 11:41:24.121214151,plan
1591,Low,160.0,B,2025-01-01 12:09:14.121214151,consensus
1592,Low,160.0,B,2025-01-01 10:50:38.121214151,monitor
1593,Low,160.0,B,2025-01-01 10:52:33.121214151,monitor
1593,Low,160.0,B,2025-01-01 11:05:48.121214151,consensus
1593,Low,160.0,B,2025-01-01 11:20:52.121214151,plan
1593,Low,160.0,B,2025-01-01 11:34:37.121214151,discuss
1594,Low,160.0,B,2025-01-01 10:49:31.121214151,coregulate
1594,Low,160.0,B,2025-01-01 11:15:22.121214151,consensus
1594,Low,160.0,B,2025-01-01 11:36:10.121214151,discuss
1595,Low,160.0,B,2025-01-01 10:45:44.121214151,consensus
1595,Low,160.0,B,2025-01-01 11:03:13.121214151,coregulate
1595,Low,160.0,B,2025-01-01 11:26:00.121214151,plan
1595,Low,160.0,B,2025-01-01 11:46:05.121214151,emotion
1596,Low,160.0,B,2025-01-01 11:01:19.121214151,cohesion
1596,Low,160.0,B,2025-01-01 11:18:26.121214151,plan
1596,Low,160.0,B,2025-01-01 11:41:15.121214151,consensus
1597,Low,160.0,B,2025-01-01 11:06:20.121214151,consensus
1598,Low,160.0,B,2025-01-01 10:49:12.121214151,plan
1598,Low,160.0,B,2025-01-01 11:12:19.121214151,coregulate
1599,Low,160.0,B,2025-01-01 10:48:10.121214151,discuss
1599,Low,160.0,B,2025-01-01 10:57:06.121214151,discuss
1599,Low,160.0,B,2025-01-01 11:27:34.121214151,coregulate
1599,Low,160.0,B,2025-01-01 11:56:20.121214151,emotion
1599,Low,160.0,B,2025-01-01 12:16:07.121214151,plan
1600,Low,160.0,B,2025-01-01 11:00:46.121214151,plan
1600,Low,160.0,B,2025-01-01 11:15:11.121214151,plan
1600,Low,160.0,B,2025-01-01 11:33:43.121214151,consensus
1600,Low,160.0,B,2025-01-01 11:48:15.121214151,plan
1600,Low,160.0,B,2025-01-01 12:17:43.121214151,discuss
1601,Low,161.0,C,2025-01-01 08:26:01.220220327,synthesis
1601,Low,161.0,C,2025-01-01 08:52:52.220220327,plan
1602,Low,161.0,C,2025-01-01 08:20:32.220220327,plan
1602,Low,161.0,C,2025-01-01 08:44:03.220220327,emotion
1602,Low,161.0,C,2025-01-01 08:58:55.220220327,coregulate
1603,Low,161.0,C,2025-01-01 08:23:05.220220327,consensus
1603,Low,161.0,C,2025-01-01 08:49:33.220220327,plan
1604,Low,161.0,C,2025-01-01 08:19:05.220220327,plan
1604,Low,161.0,C,2025-01-01 08:42:21.220220327,emotion
1604,Low,161.0,C,2025-01-01 09:08:17.220220327,plan
1605,Low,161.0,C,2025-01-01 08:16:49.220220327,consensus
1605,Low,161.0,C,2025-01-01 08:44:10.220220327,consensus
1605,Low,161.0,C,2025-01-01 09:00:57.220220327,plan
1606,Low,161.0,C,2025-01-01 08:22:12.220220327,cohesion
1606,Low,161.0,C,2025-01-01 08:36:49.220220327,consensus
1607,Low,161.0,C,2025-01-01 08:28:31.220220327,consensus
1607,Low,161.0,C,2025-01-01 08:59:02.220220327,emotion
1607,Low,161.0,C,2025-01-01 09:10:56.220220327,consensus
1607,Low,161.0,C,2025-01-01 09:37:08.220220327,consensus
1608,Low,161.0,C,2025-01-01 08:19:16.220220327,cohesion
1608,Low,161.0,C,2025-01-01 08:36:46.220220327,emotion
1608,Low,161.0,C,2025-01-01 09:00:09.220220327,plan
1609,Low,161.0,C,2025-01-01 08:16:57.220220327,consensus
1609,Low,161.0,C,2025-01-01 08:38:00.220220327,consensus
1609,Low,161.0,C,2025-01-01 09:06:52.220220327,cohesion
1609,Low,161.0,C,2025-01-01 09:24:16.220220327,synthesis
1609,Low,161.0,C,2025-01-01 09:44:49.220220327,emotion
1610,Low,161.0,C,2025-01-01 08:16:12.220220327,coregulate
1610,Low,161.0,C,2025-01-01 08:32:15.220220327,discuss
1611,Low,162.0,C,2025-01-01 09:53:05.697724104,plan
1611,Low,162.0,C,2025-01-01 10:00:54.697724104,plan
1611,Low,162.0,C,2025-01-01 10:27:31.697724104,coregulate
1611,Low,162.0,C,2025-01-01 10:49:38.697724104,plan
1611,Low,162.0,C,2025-01-01 11:12:39.697724104,plan
1612,Low,162.0,C,2025-01-01 09:53:44.697724104,monitor
1613,Low,162.0,C,2025-01-01 10:14:06.697724104,coregulate
1613,Low,162.0,C,2025-01-01 10:40:13.697724104,plan
1614,Low,162.0,C,2025-01-01 09:52:33.697724104,adapt
1614,Low,162.0,C,2025-01-01 10:12:58.697724104,plan
1615,Low,162.0,C,2025-01-01 09:50:01.697724104,plan
1615,Low,162.0,C,2025-01-01 10:13:07.697724104,consensus
1615,Low,162.0,C,2025-01-01 10:34:54.697724104,consensus
1615,Low,162.0,C,2025-01-01 10:50:50.697724104,discuss
1615,Low,162.0,C,2025-01-01 11:17:43.697724104,emotion
1616,Low,162.0,C,2025-01-01 09:58:08.697724104,consensus
1616,Low,162.0,C,2025-01-01 10:12:59.697724104,emotion
1616,Low,162.0,C,2025-01-01 10:35:59.697724104,consensus
1617,Low,162.0,C,2025-01-01 09:57:50.697724104,emotion
1617,Low,162.0,C,2025-01-01 10:27:26.697724104,plan
1618,Low,162.0,C,2025-01-01 09:50:38.697724104,plan
1618,Low,162.0,C,2025-01-01 10:06:17.697724104,emotion
1619,Low,162.0,C,2025-01-01 09:50:18.697724104,cohesion
1620,Low,162.0,C,2025-01-01 09:57:44.697724104,coregulate
1620,Low,162.0,C,2025-01-01 10:23:42.697724104,plan
1621,Low,163.0,C,2025-01-01 09:02:50.074244499,emotion
1622,Low,163.0,C,2025-01-01 09:09:54.074244499,discuss
1622,Low,163.0,C,2025-01-01 09:41:04.074244499,plan
1622,Low,163.0,C,2025-01-01 09:54:57.074244499,cohesion
1622,Low,163.0,C,2025-01-01 10:16:35.074244499,consensus
1623,Low,163.0,C,2025-01-01 09:08:50.074244499,plan
1623,Low,163.0,C,2025-01-01 09:34:21.074244499,emotion
1624,Low,163.0,C,2025-01-01 09:08:19.074244499,plan
1625,Low,163.0,C,2025-01-01 09:23:10.074244499,coregulate
1625,Low,163.0,C,2025-01-01 09:44:35.074244499,plan
1626,Low,163.0,C,2025-01-01 09:27:57.074244499,adapt
1626,Low,163.0,C,2025-01-01 09:55:11.074244499,emotion
1627,Low,163.0,C,2025-01-01 09:12:59.074244499,consensus
1627,Low,163.0,C,2025-01-01 09:30:17.074244499,plan
1627,Low,163.0,C,2025-01-01 09:46:42.074244499,consensus
1628,Low,163.0,C,2025-01-01 09:25:43.074244499,consensus
1628,Low,163.0,C,2025-01-01 09:43:16.074244499,coregulate
1629,Low,163.0,C,2025-01-01 09:10:08.074244499,cohesion
1629,Low,163.0,C,2025-01-01 09:35:09.074244499,monitor
1630,Low,163.0,C,2025-01-01 09:08:23.074244499,monitor
1630,Low,163.0,C,2025-01-01 09:30:38.074244499,plan
1631,Low,164.0,C,2025-01-01 10:23:13.425927639,discuss
1631,Low,164.0,C,2025-01-01 10:36:59.425927639,plan
1631,Low,164.0,C,2025-01-01 10:56:18.425927639,consensus
1631,Low,164.0,C,2025-01-01 11:04:30.425927639,consensus
1632,Low,164.0,C,2025-01-01 10:30:03.425927639,coregulate
1632,Low,164.0,C,2025-01-01 10:49:36.425927639,adapt
1632,Low,164.0,C,2025-01-01 11:06:32.425927639,emotion
1632,Low,164.0,C,2025-01-01 11:30:30.425927639,consensus
1633,Low,164.0,C,2025-01-01 10:36:53.425927639,discuss
1633,Low,164.0,C,2025-01-01 10:51:07.425927639,discuss
1633,Low,164.0,C,2025-01-01 11:15:29.425927639,consensus
1634,Low,164.0,C,2025-01-01 10:34:13.425927639,plan
1634,Low,164.0,C,2025-01-01 10:58:24.425927639,monitor
1634,Low,164.0,C,2025-01-01 11:16:59.425927639,plan
1634,Low,164.0,C,2025-01-01 11:31:58.425927639,consensus
1634,Low,164.0,C,2025-01-01 11:56:01.425927639,plan
1635,Low,164.0,C,2025-01-01 10:39:14.425927639,plan
1635,Low,164.0,C,2025-01-01 11:01:02.425927639,emotion
1635,Low,164.0,C,2025-01-01 11:26:30.425927639,discuss
1635,Low,164.0,C,2025-01-01 11:41:11.425927639,emotion
1636,Low,164.0,C,2025-01-01 10:28:24.425927639,cohesion
1636,Low,164.0,C,2025-01-01 10:53:44.425927639,coregulate
1636,Low,164.0,C,2025-01-01 11:12:46.425927639,adapt
1637,Low,164.0,C,2025-01-01 10:29:53.425927639,coregulate
1637,Low,164.0,C,2025-01-01 10:49:30.425927639,emotion
1637,Low,164.0,C,2025-01-01 11:02:57.425927639,synthesis
1637,Low,164.0,C,2025-01-01 11:22:55.425927639,plan
1637,Low,164.0,C,2025-01-01 11:45:14.425927639,consensus
1638,Low,164.0,C,2025-01-01 10:42:33.425927639,consensus
1639,Low,164.0,C,2025-01-01 10:23:30.425927639,consensus
1639,Low,164.0,C,2025-01-01 10:40:20.425927639,plan
1639,Low,164.0,C,2025-01-01 11:08:06.425927639,plan
1640,Low,164.0,C,2025-01-01 10:40:11.425927639,monitor
1640,Low,164.0,C,2025-01-01 11:08:32.425927639,discuss
1640,Low,164.0,C,2025-01-01 11:25:40.425927639,emotion
1640,Low,164.0,C,2025-01-01 11:45:03.425927639,cohesion
1640,Low,164.0,C,2025-01-01 12:15:49.425927639,plan
1641,Low,165.0,C,2025-01-01 09:47:05.169318914,plan
1641,Low,165.0,C,2025-01-01 10:13:04.169318914,synthesis
1641,Low,165.0,C,2025-01-01 10:33:29.169318914,plan
1641,Low,165.0,C,2025-01-01 10:46:03.169318914,emotion
1641,Low,165.0,C,2025-01-01 10:54:52.169318914,plan
1642,Low,165.0,C,2025-01-01 09:42:22.169318914,cohesion
1642,Low,165.0,C,2025-01-01 09:53:29.169318914,discuss
1643,Low,165.0,C,2025-01-01 09:46:25.169318914,plan
1643,Low,165.0,C,2025-01-01 10:01:22.169318914,adapt
1644,Low,165.0,C,2025-01-01 09:31:36.169318914,discuss
1644,Low,165.0,C,2025-01-01 09:41:56.169318914,consensus
1644,Low,165.0,C,2025-01-01 10:05:29.169318914,coregulate
1645,Low,165.0,C,2025-01-01 09:34:34.169318914,plan
1645,Low,165.0,C,2025-01-01 10:03:47.169318914,consensus
1645,Low,165.0,C,2025-01-01 10:36:40.169318914,plan
1645,Low,165.0,C,2025-01-01 10:58:51.169318914,monitor
1645,Low,165.0,C,2025-01-01 11:20:32.169318914,cohesion
1646,Low,165.0,C,2025-01-01 09:36:18.169318914,plan
1646,Low,165.0,C,2025-01-01 09:58:50.169318914,adapt
1646,Low,165.0,C,2025-01-01 10:09:41.169318914,consensus
1646,Low,165.0,C,2025-01-01 10:29:31.169318914,discuss
1647,Low,165.0,C,2025-01-01 09:35:01.169318914,consensus
1648,Low,165.0,C,2025-01-01 09:30:42.169318914,emotion
1648,Low,165.0,C,2025-01-01 09:47:37.169318914,plan
1648,Low,165.0,C,2025-01-01 10:16:21.169318914,plan
1648,Low,165.0,C,2025-01-01 10:31:17.169318914,discuss
1648,Low,165.0,C,2025-01-01 10:46:36.169318914,discuss
1649,Low,165.0,C,2025-01-01 09:51:04.169318914,plan
1650,Low,165.0,C,2025-01-01 09:39:14.169318914,consensus
1650,Low,165.0,C,2025-01-01 10:01:04.169318914,emotion
1652,Low,166.0,C,2025-01-01 10:25:52.544945002,plan
1652,Low,166.0,C,2025-01-01 10:47:12.544945002,consensus
1652,Low,166.0,C,2025-01-01 11:02:53.544945002,monitor
1653,Low,166.0,C,2025-01-01 10:17:04.544945002,plan
1653,Low,166.0,C,2025-01-01 10:41:42.544945002,emotion
1653,Low,166.0,C,2025-01-01 11:08:35.544945002,consensus
1653,Low,166.0,C,2025-01-01 11:28:23.544945002,plan
1653,Low,166.0,C,2025-01-01 11:59:08.544945002,consensus
1654,Low,166.0,C,2025-01-01 10:24:24.544945002,emotion
1654,Low,166.0,C,2025-01-01 10:52:17.544945002,discuss
1654,Low,166.0,C,2025-01-01 11:14:47.544945002,consensus
1654,Low,166.0,C,2025-01-01 11:44:27.544945002,consensus
1655,Low,166.0,C,2025-01-01 10:21:47.544945002,plan
1656,Low,166.0,C,2025-01-01 10:32:27.544945002,consensus
1656,Low,166.0,C,2025-01-01 10:53:43.544945002,plan
1657,Low,166.0,C,2025-01-01 10:23:01.544945002,consensus
1657,Low,166.0,C,2025-01-01 10:43:03.544945002,discuss
1657,Low,166.0,C,2025-01-01 10:53:55.544945002,plan
1658,Low,166.0,C,2025-01-01 10:22:54.544945002,coregulate
1658,Low,166.0,C,2025-01-01 10:38:18.544945002,discuss
1658,Low,166.0,C,2025-01-01 11:05:05.544945002,plan
1659,Low,166.0,C,2025-01-01 10:44:47.544945002,emotion
1659,Low,166.0,C,2025-01-01 11:07:38.544945002,synthesis
1659,Low,166.0,C,2025-01-01 11:31:09.544945002,plan
1659,Low,166.0,C,2025-01-01 11:59:17.544945002,discuss
1659,Low,166.0,C,2025-01-01 12:24:04.544945002,discuss
1660,Low,166.0,C,2025-01-01 10:30:16.544945002,consensus
1660,Low,166.0,C,2025-01-01 10:56:01.544945002,discuss
1660,Low,166.0,C,2025-01-01 11:15:38.544945002,consensus
1660,Low,166.0,C,2025-01-01 11:29:33.544945002,discuss
1660,Low,166.0,C,2025-01-01 11:53:17.544945002,plan
1661,Low,167.0,C,2025-01-01 11:07:57.147769690,monitor
1661,Low,167.0,C,2025-01-01 11:30:59.147769690,coregulate
1662,Low,167.0,C,2025-01-01 10:51:51.147769690,plan
1662,Low,167.0,C,2025-01-01 11:16:21.147769690,plan
1662,Low,167.0,C,2025-01-01 11:43:19.147769690,synthesis
1662,Low,167.0,C,2025-01-01 12:05:16.147769690,emotion
1663,Low,167.0,C,2025-01-01 10:59:26.147769690,coregulate
1663,Low,167.0,C,2025-01-01 11:21:04.147769690,coregulate
1663,Low,167.0,C,2025-01-01 11:45:34.147769690,plan
1663,Low,167.0,C,2025-01-01 12:09:09.147769690,discuss
1664,Low,167.0,C,2025-01-01 11:05:30.147769690,cohesion
1664,Low,167.0,C,2025-01-01 11:27:15.147769690,consensus
1664,Low,167.0,C,2025-01-01 11:50:08.147769690,emotion
1664,Low,167.0,C,2025-01-01 12:03:32.147769690,cohesion
1664,Low,167.0,C,2025-01-01 12:17:21.147769690,cohesion
1665,Low,167.0,C,2025-01-01 10:50:47.147769690,discuss
1665,Low,167.0,C,2025-01-01 11:12:10.147769690,plan
1666,Low,167.0,C,2025-01-01 10:50:53.147769690,emotion
1666,Low,167.0,C,2025-01-01 11:14:12.147769690,coregulate
1666,Low,167.0,C,2025-01-01 11:43:55.147769690,consensus
1667,Low,167.0,C,2025-01-01 10:59:35.147769690,consensus
1667,Low,167.0,C,2025-01-01 11:15:55.147769690,discuss
1668,Low,167.0,C,2025-01-01 10:59:00.147769690,discuss
1669,Low,167.0,C,2025-01-01 11:07:31.147769690,discuss
1670,Low,167.0,C,2025-01-01 11:00:24.147769690,synthesis
1671,Low,168.0,C,2025-01-01 09:39:58.467963696,discuss
1671,Low,168.0,C,2025-01-01 09:54:56.467963696,plan
1671,Low,168.0,C,2025-01-01 10:22:11.467963696,monitor
1671,Low,168.0,C,2025-01-01 10:43:07.467963696,plan
1672,Low,168.0,C,2025-01-01 09:32:56.467963696,consensus
1672,Low,168.0,C,2025-01-01 09:58:58.467963696,discuss
1672,Low,168.0,C,2025-01-01 10:17:40.467963696,plan
1672,Low,168.0,C,2025-01-01 10:46:46.467963696,plan
1672,Low,168.0,C,2025-01-01 11:15:18.467963696,plan
1673,Low,168.0,C,2025-01-01 09:22:20.467963696,emotion
1673,Low,168.0,C,2025-01-01 09:41:54.467963696,synthesis
1673,Low,168.0,C,2025-01-01 10:05:48.467963696,discuss
1674,Low,168.0,C,2025-01-01 09:47:07.467963696,adapt
1675,Low,168.0,C,2025-01-01 09:42:37.467963696,consensus
1675,Low,168.0,C,2025-01-01 10:06:40.467963696,consensus
1675,Low,168.0,C,2025-01-01 10:21:30.467963696,discuss
1675,Low,168.0,C,2025-01-01 10:52:09.467963696,emotion
1676,Low,168.0,C,2025-01-01 09:44:45.467963696,cohesion
1677,Low,168.0,C,2025-01-01 09:34:58.467963696,emotion
1677,Low,168.0,C,2025-01-01 09:52:19.467963696,synthesis
1678,Low,168.0,C,2025-01-01 09:42:08.467963696,plan
1679,Low,168.0,C,2025-01-01 09:26:25.467963696,discuss
1680,Low,168.0,C,2025-01-01 09:33:23.467963696,consensus
1681,Low,169.0,C,2025-01-01 11:18:47.498904467,emotion
1681,Low,169.0,C,2025-01-01 11:44:49.498904467,emotion
1681,Low,169.0,C,2025-01-01 12:07:09.498904467,discuss
1681,Low,169.0,C,2025-01-01 12:27:15.498904467,monitor
1683,Low,169.0,C,2025-01-01 11:03:53.498904467,monitor
1683,Low,169.0,C,2025-01-01 11:22:56.498904467,plan
1683,Low,169.0,C,2025-01-01 11:46:50.498904467,consensus
1684,Low,169.0,C,2025-01-01 11:10:28.498904467,plan
1685,Low,169.0,C,2025-01-01 11:27:44.498904467,consensus
1686,Low,169.0,C,2025-01-01 11:14:31.498904467,plan
1687,Low,169.0,C,2025-01-01 10:58:18.498904467,plan
1687,Low,169.0,C,2025-01-01 11:17:01.498904467,discuss
1687,Low,169.0,C,2025-01-01 11:43:56.498904467,discuss
1687,Low,169.0,C,2025-01-01 12:08:40.498904467,discuss
1687,Low,169.0,C,2025-01-01 12:25:26.498904467,coregulate
1688,Low,169.0,C,2025-01-01 11:03:16.498904467,emotion
1689,Low,169.0,C,2025-01-01 11:00:19.498904467,plan
1690,Low,169.0,C,2025-01-01 11:15:28.498904467,plan
1690,Low,169.0,C,2025-01-01 11:42:06.498904467,emotion
1691,Low,170.0,C,2025-01-01 09:04:31.744976997,plan
1691,Low,170.0,C,2025-01-01 09:23:37.744976997,plan
1691,Low,170.0,C,2025-01-01 09:37:43.744976997,consensus
1691,Low,170.0,C,2025-01-01 09:55:07.744976997,plan
1692,Low,170.0,C,2025-01-01 09:04:07.744976997,consensus
1693,Low,170.0,C,2025-01-01 09:02:43.744976997,coregulate
1694,Low,170.0,C,2025-01-01 08:52:42.744976997,synthesis
1694,Low,170.0,C,2025-01-01 09:10:31.744976997,plan
1694,Low,170.0,C,2025-01-01 09:35:16.744976997,coregulate
1694,Low,170.0,C,2025-01-01 09:49:22.744976997,plan
1694,Low,170.0,C,2025-01-01 10:12:29.744976997,adapt
1695,Low,170.0,C,2025-01-01 08:56:50.744976997,plan
1695,Low,170.0,C,2025-01-01 09:18:54.744976997,emotion
1695,Low,170.0,C,2025-01-01 09:41:57.744976997,cohesion
1696,Low,170.0,C,2025-01-01 09:11:50.744976997,monitor
1696,Low,170.0,C,2025-01-01 09:35:10.744976997,discuss
1696,Low,170.0,C,2025-01-01 10:01:18.744976997,emotion
1696,Low,170.0,C,2025-01-01 10:24:06.744976997,coregulate
1697,Low,170.0,C,2025-01-01 09:00:17.744976997,adapt
1697,Low,170.0,C,2025-01-01 09:24:25.744976997,plan
1697,Low,170.0,C,2025-01-01 09:47:26.744976997,emotion
1697,Low,170.0,C,2025-01-01 10:16:55.744976997,monitor
1697,Low,170.0,C,2025-01-01 10:30:13.744976997,emotion
1698,Low,170.0,C,2025-01-01 08:57:55.744976997,consensus
1698,Low,170.0,C,2025-01-01 09:19:08.744976997,discuss
1699,Low,170.0,C,2025-01-01 08:57:42.744976997,consensus
1699,Low,170.0,C,2025-01-01 09:13:42.744976997,emotion
1699,Low,170.0,C,2025-01-01 09:47:10.744976997,plan
1699,Low,170.0,C,2025-01-01 09:59:05.744976997,cohesion
1699,Low,170.0,C,2025-01-01 10:20:35.744976997,monitor
1700,Low,170.0,C,2025-01-01 09:08:23.744976997,synthesis
1700,Low,170.0,C,2025-01-01 09:17:24.744976997,monitor
1700,Low,170.0,C,2025-01-01 09:38:19.744976997,consensus
1700,Low,170.0,C,2025-01-01 09:47:18.744976997,emotion
1700,Low,170.0,C,2025-01-01 10:18:16.744976997,coregulate
1701,Low,171.0,C,2025-01-01 09:34:55.182224751,plan
1701,Low,171.0,C,2025-01-01 09:56:26.182224751,plan
1701,Low,171.0,C,2025-01-01 10:08:40.182224751,consensus
1702,Low,171.0,C,2025-01-01 09:35:44.182224751,consensus
1703,Low,171.0,C,2025-01-01 09:39:43.182224751,plan
1703,Low,171.0,C,2025-01-01 10:00:32.182224751,consensus
1703,Low,171.0,C,2025-01-01 10:22:30.182224751,coregulate
1704,Low,171.0,C,2025-01-01 09:29:59.182224751,plan
1704,Low,171.0,C,2025-01-01 09:51:46.182224751,consensus
1704,Low,171.0,C,2025-01-01 10:14:22.182224751,emotion
1704,Low,171.0,C,2025-01-01 10:23:20.182224751,synthesis
1705,Low,171.0,C,2025-01-01 09:45:29.182224751,coregulate
1705,Low,171.0,C,2025-01-01 09:59:28.182224751,consensus
1705,Low,171.0,C,2025-01-01 10:18:05.182224751,plan
1706,Low,171.0,C,2025-01-01 09:27:31.182224751,synthesis
1706,Low,171.0,C,2025-01-01 09:41:33.182224751,plan
1706,Low,171.0,C,2025-01-01 09:54:08.182224751,discuss
1707,Low,171.0,C,2025-01-01 09:28:22.182224751,monitor
1707,Low,171.0,C,2025-01-01 09:50:22.182224751,discuss
1707,Low,171.0,C,2025-01-01 10:10:13.182224751,coregulate
1708,Low,171.0,C,2025-01-01 09:34:04.182224751,consensus
1708,Low,171.0,C,2025-01-01 09:59:26.182224751,coregulate
1709,Low,171.0,C,2025-01-01 09:27:51.182224751,plan
1710,Low,171.0,C,2025-01-01 09:25:55.182224751,plan
1711,Low,172.0,C,2025-01-01 11:11:29.321115255,consensus
1711,Low,172.0,C,2025-01-01 11:28:47.321115255,consensus
1711,Low,172.0,C,2025-01-01 11:37:50.321115255,discuss
1712,Low,172.0,C,2025-01-01 10:55:13.321115255,plan
1712,Low,172.0,C,2025-01-01 11:18:14.321115255,discuss
1713,Low,172.0,C,2025-01-01 10:56:02.321115255,plan
1713,Low,172.0,C,2025-01-01 11:16:17.321115255,consensus
1713,Low,172.0,C,2025-01-01 11:46:10.321115255,emotion
1713,Low,172.0,C,2025-01-01 12:12:38.321115255,coregulate
1713,Low,172.0,C,2025-01-01 12:33:55.321115255,plan
1714,Low,172.0,C,2025-01-01 10:54:57.321115255,consensus
1714,Low,172.0,C,2025-01-01 11:20:14.321115255,discuss
1715,Low,172.0,C,2025-01-01 11:09:36.321115255,synthesis
1715,Low,172.0,C,2025-01-01 11:26:19.321115255,discuss
1715,Low,172.0,C,2025-01-01 11:47:39.321115255,plan
1715,Low,172.0,C,2025-01-01 12:04:23.321115255,consensus
1715,Low,172.0,C,2025-01-01 12:14:35.321115255,plan
1716,Low,172.0,C,2025-01-01 11:12:41.321115255,plan
1716,Low,172.0,C,2025-01-01 11:41:13.321115255,synthesis
1716,Low,172.0,C,2025-01-01 12:00:13.321115255,consensus
1717,Low,172.0,C,2025-01-01 11:03:15.321115255,synthesis
1717,Low,172.0,C,2025-01-01 11:27:31.321115255,coregulate
1718,Low,172.0,C,2025-01-01 11:11:10.321115255,plan
1718,Low,172.0,C,2025-01-01 11:39:03.321115255,discuss
1718,Low,172.0,C,2025-01-01 12:07:20.321115255,consensus
1718,Low,172.0,C,2025-01-01 12:22:50.321115255,plan
1719,Low,172.0,C,2025-01-01 11:22:13.321115255,synthesis
1719,Low,172.0,C,2025-01-01 11:45:55.321115255,consensus
1719,Low,172.0,C,2025-01-01 12:11:36.321115255,plan
1719,Low,172.0,C,2025-01-01 12:23:44.321115255,plan
1719,Low,172.0,C,2025-01-01 12:47:21.321115255,synthesis
1720,Low,172.0,C,2025-01-01 11:13:30.321115255,plan
1720,Low,172.0,C,2025-01-01 11:42:55.321115255,emotion
1720,Low,172.0,C,2025-01-01 12:04:20.321115255,plan
1720,Low,172.0,C,2025-01-01 12:27:35.321115255,consensus
1720,Low,172.0,C,2025-01-01 13:03:02.321115255,consensus
1721,Low,173.0,C,2025-01-01 10:35:57.268432379,cohesion
1722,Low,173.0,C,2025-01-01 10:34:20.268432379,plan
1722,Low,173.0,C,2025-01-01 10:52:06.268432379,plan
